Datetime,Tweet Id,OriginalText,Username,Text_Cleaned,tokens,Text,Subjectivity,Polarity,NumberOfWords,MeanWordLength,P&SSentiment,SIA Positive Sentiment,SIA Neutral Sentiment,SIA Negative Sentiment,Class
2021-11-04 23:01:08+00:00,1456396122369495040,"@kale_abe thanks for show me @altura_nft !! I think it's a great project.
Do you know @Metahero_io ? They have built  the tool to cross from the real world to the #Metaverse https://t.co/y7U5T8d3iT",EmtilTec,thanks for show methink ita great project do you know they have built the tool to cross from the real world to the,"['thanks', 'show', 'methink', 'ita', 'great', 'know', 'built', 'tool', 'cross', 'real', 'world']",thanks show methink ita great know built tool cross real world,0.3125,0.3,11,4.73,Positive,0.438001,0.5620010000000001,1e-06,0
2021-11-04 23:00:51+00:00,1456396051229913102,"@kerfunkl @NetVRk1 Make sure she puts some into @deepspacetoken too, space metaverse partnered with @NetVRk1, still low MC. Gonna be huge!

$dxo $ntvrk #Metaverse",MrFuntastic18,make sure she puts some into too space metaverse partnered with still low mc gonna be huge dxo ntvrk,"['make', 'sure', 'puts', 'space', 'partnered', 'still', 'low', 'gonna', 'huge', 'dxo', 'ntvrk']",make sure puts space partnered still low gonna huge dxo ntvrk,0.6962962962962963,0.3,11,4.64,Positive,0.313001,0.5440010000000001,0.143001,0
2021-11-04 23:00:48+00:00,1456396037883633666,"@kale_abe thanks for show me @altura_nft !! I think it's a great project.
Do you know @Metahero_io ? They have built  the tool to cross from the real world to the #Metaverse https://t.co/naC6fR1xlY",EmtilTec,thanks for show methink ita great project do you know they have built the tool to cross from the real world to the,"['thanks', 'show', 'methink', 'ita', 'great', 'know', 'built', 'tool', 'cross', 'real', 'world']",thanks show methink ita great know built tool cross real world,0.3125,0.3,11,4.73,Positive,0.438001,0.5620010000000001,1e-06,0
2021-11-04 22:59:52+00:00,1456395802369085443,"#Polker's latest projects are fire, the new gameplay was sick! Best #p2e #NFTGame. We need more projects like this one. And these recent #nft collections are crazy.
Now it can be staked and traced on 
@ftx_app

#staking #100xGem #Metaverse #HODL",AquibKhan169,latest projects are fire the new gameplay was sick best we need more projects like this one and these recent collections are crazy now it can be staked and traced on,"['latest', 'fire', 'new', 'gameplay', 'sick', 'best', 'need', 'like', 'recent', 'collections', 'crazy', 'staked', 'traced']",latest fire new gameplay sick best need like recent collections crazy staked traced,0.6102813852813852,0.0536796536796536,13,5.46,Positive,0.2940009999999999,0.3510009999999999,0.3550009999999999,0
2021-11-04 22:59:42+00:00,1456395761575366656,"@Metaverse_Inu @@reia1006
@yakaresugi
@ufufu_Dansyaku

Good idea!!!

0xe32cC84A7eFe7328b5e8f8ec511037ef1f5CaB2B

Airdrop #Metaverse #MetaverseInu #giveaway #BSC   #presale @Metaverse_Inu #SHIB  #dogecoin #floki #kishu #bitcoin",kisuinomamama,good idea  airdrop,"['good', 'idea', 'airdrop']",good idea airdrop,0.6000000000000001,0.7,3,5.0,Positive,0.592001,0.4080009999999999,1e-06,0
2021-11-04 22:58:11+00:00,1456395380216696838,@mdiaz139 @RealBossShib @ZssBecker Right on get the word out On $Collar Its a hidden gem in the #nftcollector Gaming play to earn. Welcome to the #Metaverse #CollarQuest,ApeN_Crypto,right on get the word out on collar itshidden gem in the gaming play to earn welcome to the,"['right', 'get', 'word', 'collar', 'itshidden', 'gem', 'gaming', 'play', 'earn', 'welcome']",right get word collar itshidden gem gaming play earn welcome,0.7178571428571429,0.5428571428571429,10,5.1,Positive,0.403001,0.597001,1e-06,0
2021-11-04 22:57:58+00:00,1456395326122717186,"What are the best AR focused tech stocks, and crypto projects?

#investing #augmentedreality #Metaverse",DeFiSunrise,what are the best ar focused tech stocks and crypto projects,"['best', 'focused', 'tech', 'stocks']",best focused tech stocks,0.3,1.0,4,5.25,Positive,0.773001,0.227001,1e-06,0
2021-11-04 22:57:55+00:00,1456395312650665984,"@kale_abe thanks for show me @altura_nft !! I think it's a great project.
Do you know @Metahero_io ? They have built  the tool to cross from the real world to the #Metaverse. https://t.co/5C0oesRLSn",EmtilTec,thanks for show methink ita great project do you know they have built the tool to cross from the real world to the,"['thanks', 'show', 'methink', 'ita', 'great', 'know', 'built', 'tool', 'cross', 'real', 'world']",thanks show methink ita great know built tool cross real world,0.3125,0.3,11,4.73,Positive,0.438001,0.5620010000000001,1e-06,0
2021-11-04 22:57:55+00:00,1456395312067710981,"@AltcoinDailyio when A video about $BMON @binamonok 🔥🔥
best #P2E #Metaverse #NFT",Rick1338x,whenvideo about bmon best,"['whenvideo', 'bmon', 'best']",whenvideo bmon best,0.3,1.0,3,5.67,Positive,0.6770010000000001,0.323001,1e-06,0
2021-11-04 22:57:23+00:00,1456395175836614656,"A good project and strong team. I hope All people filling proud for this project. And thanks for this opportunity

Let's join

@yamisukehiro28
@Nerosecre21
@juliusnova17

#Metaverse #bunker #CIFI #PlayToEarn #BSC #NFTGiveaway https://t.co/xZBNo5r5UA",kurosakiken7,a good project and strong teamhope all people filling proud for this project and thanks for this opportunity letjoin,"['good', 'strong', 'teamhope', 'people', 'filling', 'proud', 'thanks', 'opportunity', 'letjoin']",good strong teamhope people filling proud thanks opportunity letjoin,0.6333333333333334,0.5333333333333333,9,6.67,Positive,0.7890010000000001,0.211001,1e-06,0
2021-11-04 22:56:57+00:00,1456395069573844993,"@NFTCryptoPlanes @cryptocarsgame @BinanceChain Amazing project Sir ..  
@OtakTakde 
@86Tidar 
@shaiful17918677 

#Metaverse  #CryptoPlanes  #CryptoCars #MVBIII  #CPAN #CCAR",AriefWi30558634,amazing project sir,"['amazing', 'sir']",amazing sir,0.9,0.6000000000000001,2,5.0,Positive,0.7920010000000001,0.208001,1e-06,0
2021-11-04 22:56:56+00:00,1456395062921859076,@MintRaresNFT @SVSNFT @TheSandboxGame Great news for @TheSandboxGame! The #Metaverse is exploding.,BrungusSupreme,great news for the is exploding,"['great', 'news', 'exploding']",great news exploding,0.75,0.8,3,6.0,Positive,0.6720010000000001,0.328001,1e-06,0
2021-11-04 22:56:20+00:00,1456394913705349128,@theupliftworld I am going to admit something.... I SPEND WAAAAAY TOO MUCH TIME IN UPLIFT!!! (and I love it!) Join us! #Metaverse #uplift #NFTCommunity,GoPlayerPower,i am going to admit somethingspend waaaaay too much time in uplift andlove it join us,"['going', 'admit', 'somethingspend', 'waaaaay', 'much', 'time', 'uplift', 'andlove', 'join']",going admit somethingspend waaaaay much time uplift andlove join,0.2,0.2,9,6.22,Positive,0.3640009999999999,0.636001,1e-06,0
2021-11-04 22:56:11+00:00,1456394877533622278,"Don't miss the metaverse project on the Solana network! The whitelist closes on December 10.
Don't miss this opportunity and support the community!
https://t.co/1DoXmtAYWg

#Solana #ICO #Metaverse #Airdrops #cryptocurrency #Bitcoin #CryptoNews https://t.co/U8xHtd6Yis",4Acrypto,donmiss the metaverse project on the solana network the whitelist closes on december  donmiss this opportunity and support the community,"['donmiss', 'solana', 'network', 'whitelist', 'closes', 'december', 'donmiss', 'opportunity', 'support', 'community']",donmiss solana network whitelist closes december donmiss opportunity support community,0.0,0.0,10,7.7,Neutral,0.4070009999999999,0.593001,1e-06,0
2021-11-04 22:55:22+00:00,1456394669693317123,"@KnightMonter11 This project has a very bright future, because I really think this project is too perfect to be true. This is a very cool and in project.

@gizmoo987
@UqurSahinn
@mcyildiz63

#Knightmonster #KMONS #Game #Metaverse #NFT #Airdrop #Crypto #polygonNFT",SpecialPrometer,this project hasvery bright future becausereally think this project is too perfect to be true this isvery cool and in project,"['hasvery', 'bright', 'future', 'becausereally', 'think', 'perfect', 'true', 'isvery', 'cool']",hasvery bright future becausereally think perfect true isvery cool,0.6449999999999999,0.4800000000000001,9,6.44,Positive,0.701001,0.2990009999999999,1e-06,0
2021-11-04 22:54:57+00:00,1456394564248510464,"@AltcoinDailyio ANY VIDEO PLEASE ABOUT $BMON @binamonok 🔥🔥
BEST #P2E #Metaverse #NFT 
@UnrealEngine GAME SOON !!!",Rick1338x,any video please about bmon best game soon,"['video', 'please', 'bmon', 'best', 'game', 'soon']",video please bmon best game soon,0.35,0.3,6,4.5,Positive,0.619001,0.381001,1e-06,0
2021-11-04 22:54:36+00:00,1456394476889456644,"It's been a while since I've done one of these, thought it would be fun to see how the #HBARbarian clan has grown over time! You'll all be welcome in my #metaverse city anytime.

#HelloFuture https://t.co/CVMPVmFSa5",tomscrx,itbeenwhile sinceve done one of these thought it would be fun to see how the clan has grown over time you ll all be welcome in my city anytime,"['itbeenwhile', 'sinceve', 'done', 'thought', 'would', 'fun', 'see', 'clan', 'grown', 'time', 'welcome', 'city', 'anytime']",itbeenwhile sinceve done thought would fun see clan grown time welcome city anytime,0.55,0.55,13,5.46,Positive,0.3640009999999999,0.636001,1e-06,0
2021-11-04 22:53:35+00:00,1456394220374200321,"$SPAT  @MetaSpatial_io 
An Innovative #Metaverse Gaming Platform

Metaverse project  @MetaSpatial_io  is launching its IDO on Nov. 5th on @redkitealliance  &amp; @GameFi_Official

Perfect partners
Perfect team
Perfect metaverse project

This is the future

I am ready for 100x+++🚀🚀 https://t.co/DEXDGE7Eht",CryptoKuiil,spat an innovative gaming platform metaverse project is launching its ido on nov  on amp perfect partners perfect team perfect metaverse project this is the futuream ready for ,"['spat', 'innovative', 'gaming', 'platform', 'launching', 'ido', 'nov', 'perfect', 'partners', 'perfect', 'team', 'perfect', 'futuream', 'ready']",spat innovative gaming platform launching ido nov perfect partners perfect team perfect futuream ready,0.9,0.74,14,6.36,Positive,0.647001,0.3530009999999999,1e-06,0
2021-11-04 22:51:32+00:00,1456393707348008960,@TechDev_52 @Parabolic_Matt $BMON @binamonok Best #P2E #Metaverse,Rick1338x,bmon best,"['bmon', 'best']",bmon best,0.3,1.0,2,4.0,Positive,0.8080010000000001,0.192001,1e-06,0
2021-11-04 22:50:27+00:00,1456393430817402883,"🎁Oroy Pay🎁
🎉Free 5 + 2 $OPAY 

Claim airdrop: 
https://t.co/2c6fpTQ8Jn

✅Complate task 
✅Enter Bsc Adress
✅Done

#Airdrops #GetFreeNFT #BSC #CryptocurrencyNews #cryptocurrency #cryptocurrency #Metaverse #shibainu #NFTGiveaways #NFTdrop #BabyDoge https://t.co/3HPoB2tMHu",MeyerS1n,oroy pay free   opay claim airdrop complate task enter bsc adress done,"['oroy', 'pay', 'free', 'opay', 'claim', 'airdrop', 'complate', 'task', 'enter', 'adress', 'done']",oroy pay free opay claim airdrop complate task enter adress done,0.8,0.4,11,4.91,Positive,0.241001,0.6570010000000001,0.102001,0
2021-11-04 22:49:54+00:00,1456393295869792257,"I'm so excited right now, I also participated in this giveaway. @polker_PKR is really awesome for conducting such #Giveaways. 😍❤

#100xGem #metaverse #staking #ALTSEASON https://t.co/MRKDOEHUgw",crazee_crypto6,iso excited right nowalso participated in this giveaway is really awesome for conducting such,"['iso', 'excited', 'right', 'nowalso', 'participated', 'really', 'awesome', 'conducting']",iso excited right nowalso participated really awesome conducting,0.7619047619047619,0.5535714285714285,8,7.12,Positive,0.5310010000000001,0.4690009999999999,1e-06,0
2021-11-04 22:49:21+00:00,1456393156723757056,"@cryptoworld202 Very cool to understand that @KnitFinance's protocols are so important to many investors out there. Look at its Real-World Assets. #KnitDeFi 

$KFT is undervalued IMO

 #Defi #Metaverse #KFT #Memecoin",Crypto6120,very cool to understand that protocols are so important to many investors out there look at its real world assets kft is undervalued imo,"['cool', 'understand', 'protocols', 'important', 'many', 'investors', 'look', 'real', 'world', 'assets', 'kft', 'undervalued', 'imo']",cool understand protocols important many investors look real world assets kft undervalued imo,0.6125,0.3625,13,6.23,Positive,0.3670009999999999,0.633001,1e-06,0
2021-11-04 22:48:01+00:00,1456392820336517121,"@DropYourNFT Give it a look Crypto Teslas NFT 6ways of passive income  minting starts this month mint price 1 SOL join the discord 4 presale 
#nftcollector #NFT #nfts #elon #tesla #nftarts #metaverse #cryptopunks #digitalart #doge #btc #Ethereum #SOL #blok #follow
https://t.co/HHzPS3uFQv https://t.co/fbhWJwlNKh",Shehrya59624244,give itlook crypto teslas nft  of passive income minting starts this month mint price  sol join the discord  presale,"['give', 'itlook', 'teslas', 'passive', 'income', 'minting', 'starts', 'month', 'minting', 'price', 'sol', 'join', 'discord', 'presale']",give itlook teslas passive income minting starts month minting price sol join discord presale,0.0,0.0,14,5.71,Neutral,0.226001,0.621001,0.153001,0
2021-11-04 22:47:58+00:00,1456392807413915655,"Are we open world (#metaverse) ready to VR driven by a racoon from #GotG ? 2 years after CES 2019   @holoride launched on the @elrondnetwork rocket, what is it ? metaversing allroads ?  https://t.co/CjTSk6Fa4v",marathonwine,are we open world ready to vr driven byracoon from  years after ces  launched on the rocket what is it metaversing allroads,"['open', 'world', 'ready', 'driven', 'byracoon', 'years', 'ces', 'launched', 'rocket', 'metaversing', 'allroads']",open world ready driven byracoon years ces launched rocket metaversing allroads,0.5,0.1,11,6.27,Positive,0.3080009999999999,0.692001,1e-06,0
2021-11-04 22:47:39+00:00,1456392728674177025,"@DropYourNFT New and unique Crypto Teslas NFT 6ways of passive income  minting starts this month mint price 1 SOL join the discord 4 presale 
#nftcollector #NFT #nfts #elon #tesla #nftarts #metaverse #cryptopunks #digitalart #doge #btc #Ethereum #SOL #blok #follow
https://t.co/HHzPS3uFQv https://t.co/YNgUeHVkGg",Shehrya59624244,new and unique crypto teslas nft  of passive income minting starts this month mint price  sol join the discord  presale,"['new', 'unique', 'teslas', 'passive', 'income', 'minting', 'starts', 'month', 'minting', 'price', 'sol', 'join', 'discord', 'presale']",new unique teslas passive income minting starts month minting price sol join discord presale,0.7272727272727273,0.2556818181818182,14,5.64,Positive,0.226001,0.621001,0.153001,0
2021-11-04 22:46:58+00:00,1456392554207907841,@Bitboy_Crypto @Meta @thestevemcgarry Early can be good. #Metaverse will be so much. #MANA and #SAND are not the alpha or omega. #ET was a game on #Atari,FedStonks,early can be good will be so much and are not the alpha or omega wasgame on,"['early', 'good', 'much', 'alpha', 'omega', 'wasgame']",early good much alpha omega wasgame,0.3666666666666667,0.3333333333333333,6,5.0,Positive,0.3670009999999999,0.633001,1e-06,0
2021-11-04 22:45:51+00:00,1456392276779749377,"@Metaverse_Inu Awesome project with great potential

0x6d1BC792011dDbF9C25ACF8C1fe6d18995f89c2E

#Airdrop #Metaverse #MetaverseInu #giveaway #BSC  #presale 
@Metaverse_Inu
 #SHIB  #dogecoin #floki #kishu #bitcoin",Deny31679199,awesome project with great potential ,"['awesome', 'great', 'potential']",awesome great potential,0.9166666666666666,0.6,3,7.0,Positive,0.891001,0.109001,1e-06,0
2021-11-04 22:43:42+00:00,1456391733420363777,#facebook #Metaverse Welcome to #bigmarket https://t.co/sUPKvmHZ2g,dregamey,welcome to,['welcome'],welcome,0.9,0.8,1,7.0,Positive,1.000001,1e-06,1e-06,0
2021-11-04 22:42:05+00:00,1456391328489787397,@allkpop This is so smart... better have some photocards online to display in your Metaverse :P  The Metaverse is coming #Metaverse #Meta,djaigoo,this is so smart better have some photocards online to display in your metaversethe metaverse is coming,"['smart', 'better', 'photocards', 'online', 'display', 'metaversethe', 'coming']",smart better photocards online display metaversethe coming,0.5714285714285714,0.3571428571428571,7,7.43,Positive,0.528001,0.4720009999999999,1e-06,0
2021-11-04 22:41:45+00:00,1456391244163293186,@jdrdVision @ApeN_Crypto @RealBossShib @ZssBecker @DogCollarToken @CollarInformer @GojiGeigs @DOCTORSHIBARIUM @coinbase @gate_io @Shibtoken @WatcherGuru @cz_binance Give that dog a $Collar #CollarQuest #NFTCommunity  #Metaverse Play and Earn is the future🔥🔥🔥🔥🔥🔥,dao_city,give that dogcollar play and earn is the future,"['give', 'dogcollar', 'play', 'earn', 'future']",give dogcollar play earn future,0.125,0.0,5,5.4,Neutral,0.375001,0.625001,1e-06,0
2021-11-04 22:41:15+00:00,1456391118828892172,"Amazing ‘Inside the CBS Classroom Series’ this morning by @paulcanetti on the #metaverse, I highly recommend checking out his work on the subject. I have so many thoughts brewing atm, can’t wait to learn more.",jcfitzy3,amazing inside the cbs classroom series this morning by on thehighly recommend checking out his work on the subjecthave so many thoughts brewing atm canwait to learn more,"['amazing', 'inside', 'cbs', 'classroom', 'series', 'morning', 'thehighly', 'recommend', 'checking', 'work', 'subjecthave', 'many', 'thoughts', 'brewing', 'atm', 'canwait', 'learn']",amazing inside cbs classroom series morning thehighly recommend checking work subjecthave many thoughts brewing atm canwait learn,0.7,0.55,17,6.65,Positive,0.2960009999999999,0.704001,1e-06,0
2021-11-04 22:39:57+00:00,1456390789609803776,"(1) A thread on $RFOX. I keep tweeting about #RFOX because I believe it is criminally undervalued given what it has and plans to do in the #Metaverse, #NFT, and play to earn space. What is RFOX?",Anoncoins1, on rfoxkeep tweeting about becausebelieve it is criminally undervalued given what it has and plans to do in the and play to earn space what is rfox,"['rfoxkeep', 'tweeting', 'becausebelieve', 'criminally', 'undervalued', 'given', 'plans', 'play', 'earn', 'space', 'rfox']",rfoxkeep tweeting becausebelieve criminally undervalued given plans play earn space rfox,0.55,-0.4,11,7.09,Negative,0.194001,0.8060010000000001,1e-06,0
2021-11-04 22:38:48+00:00,1456390500856918018,#Hyperverse is a much better descriptive term than #MetaVerse. This space is goddamn exhausting.,MJthePopstar,ismuch better descriptive term than this space is goddamn exhausting,"['ismuch', 'better', 'descriptive', 'term', 'space', 'goddamn', 'exhausting']",ismuch better descriptive term space goddamn exhausting,0.5,0.0499999999999999,7,7.0,Positive,0.232001,0.320001,0.448001,0
2021-11-04 22:38:43+00:00,1456390479000621078,"Awesome thread on @RevolveGamesio the more i read the more $RPG i want. This gem will definitely be one to watch in the #Metaverse and #PlayToEarn space as it keeps on growing
Totally out of this world tokenomics unique in this space up to now.
Credible team, partners &amp; community https://t.co/q5BUwK2wKf",MrUnive98652684,awesome thread on the moreread the more rpgwant this gem will definitely be one to watch in the and space as it keeps on growing totally out of this world tokenomics unique in this space up to now credible team partners amp community,"['awesome', 'thread', 'moreread', 'rpgwant', 'gem', 'definitely', 'watch', 'space', 'keeps', 'growing', 'totally', 'world', 'tokenomics', 'unique', 'space', 'credible', 'team', 'partners', 'community']",awesome thread moreread rpgwant gem definitely watch space keeps growing totally world tokenomics unique space credible team partners community,0.79,0.355,19,6.58,Positive,0.3470009999999999,0.653001,1e-06,0
2021-11-04 22:38:14+00:00,1456390357038493697,"Other then the people winning #NFTs , 40 winners will receive 100 $PKR also which brings the prizes to a total of 55 prizes. @polker_PKR will be the best game out there. It's #Polker will also release #testet soon 🚀💯

#staking #metaverse #staking #Giveaway https://t.co/JbMuloQ6B8",AquibKhan169,other then the people winning  winners will receive  pkr also which brings the prizes tototal of  prizes will be the best game out there itwill also release soon,"['people', 'winning', 'winners', 'receive', 'pkr', 'also', 'brings', 'prizes', 'tototal', 'prizes', 'best', 'game', 'itwill', 'also', 'release', 'soon']",people winning winners receive pkr also brings prizes tototal prizes best game itwill also release soon,0.4833333333333334,0.3666666666666667,16,5.5,Positive,0.603001,0.397001,1e-06,0
2021-11-04 22:36:29+00:00,1456389918427529220,@ORESystemNFT @awscloud Nice move ORE... #ORE $ORE #Oresystem #OreToken #Crypto #Elonmusk #Metaverse,Oc3k,nice move ore ore,"['nice', 'move', 'ore', 'ore']",nice move ore ore,1.0,0.6,4,3.5,Positive,0.4830009999999999,0.517001,1e-06,0
2021-11-04 22:35:49+00:00,1456389748822458372,@citizen_finance @unixplaytoearn @Metalandsgg I hope this is nice project @adim_hafiz @awmulya @Ronisan77 #Metaverse #bunker #playtoearn #bsc #cifi #netgiveaway,Musttakim8,i hope this is nice project,"['hope', 'nice']",hope nice,1.0,0.6,2,4.0,Positive,1.000001,1e-06,1e-06,0
2021-11-04 22:35:37+00:00,1456389698914435088,"@MyCrypto_City Awesome project, this project is going to be great, like what the devs are going to make the project work out. good better. 

@Mezul122
 
@123ujie

@zetzulast
#Solana #Metaverse #ICO #CryptoNews #Airdrops",Achfauz59462043,awesome project this project is going to be great like what the devs are going to make the project work out good better,"['awesome', 'going', 'great', 'like', 'devs', 'going', 'make', 'work', 'good', 'better']",awesome going great like devs going make work good better,0.7125,0.75,10,4.8,Positive,0.767001,0.233001,1e-06,0
2021-11-04 22:33:45+00:00,1456389231450865676,"So confident that $CPHR can maintain this status 💯

🚀 let's expect more upgrades, launching, partnerships, competitions, etc this November

📣so excited for the MASS #MINTING to be unlocked

@TheCryptoLark #NFT #Metaverse #Polkadot #Blockchain https://t.co/RUbEOxRMl6",crazyNFTs,so confident that cphr can maintain this status letexpect more upgrades launching partnerships competitions etc this november so excited for the mass to be unlocked,"['confident', 'cphr', 'maintain', 'status', 'letexpect', 'upgrades', 'launching', 'partnerships', 'competitions', 'etc', 'november', 'excited', 'mass', 'unlocked']",confident cphr maintain status letexpect upgrades launching partnerships competitions etc november excited mass unlocked,0.7916666666666667,0.4375,14,7.64,Positive,0.318001,0.6820010000000001,1e-06,0
2021-11-04 22:33:24+00:00,1456389140665155645,From the amazing community at @djenerates. Awesome roadmap and future in the #Metaverse https://t.co/WBoUM5n391,petedeecrypto,from the amazing community at awesome roadmap and future in the,"['amazing', 'community', 'awesome', 'roadmap', 'future']",amazing community awesome roadmap future,0.6749999999999999,0.5333333333333333,5,7.2,Positive,0.725001,0.275001,1e-06,0
2021-11-04 22:33:17+00:00,1456389114438172685,"“In a time when the old is in the middle of dying and the new is not yet born, things that look like monsters may appear.” - Antonio Gramsci

#nft #metaverse #BUIDL",15rohanda,intime when the old is in the middle of dying and the new is not yet born things that look like monsters may appear antonio gramsci,"['intime', 'old', 'middle', 'dying', 'new', 'yet', 'born', 'things', 'look', 'like', 'monsters', 'may', 'appear', 'antonio', 'gramsci']",intime old middle dying new yet born things look like monsters may appear antonio gramsci,0.2181818181818181,0.0787878787878787,15,5.0,Positive,0.152001,0.848001,1e-06,0
2021-11-04 22:33:08+00:00,1456389073350770712,This 🔥 #NFT from the amazing community at @djenerates. Awesome roadmap and future in the #Metaverse https://t.co/bcfI1LXaNS,petedeecrypto,this from the amazing community at awesome roadmap and future in the,"['amazing', 'community', 'awesome', 'roadmap', 'future']",amazing community awesome roadmap future,0.6749999999999999,0.5333333333333333,5,7.2,Positive,0.725001,0.275001,1e-06,0
2021-11-04 22:32:01+00:00,1456388794446385161,"Who is loading up #ALLINU???

🎲🎲🎲🎲

Our first game is coming in few days and remember you will need #ALLINU tokens to be able to play!!!

#ALLINUARMY #Metaverse #Memes #ALTSEASON #altcoin #P2E  #DiamondHands #shibainu #doge #casino #DeFi #PlayToEarn https://t.co/GHbNHWRx6S",ALLINU_OFFICIAL,who is loading up our first game is coming in few days and remember you will need tokens to be able to play,"['loading', 'first', 'game', 'coming', 'days', 'remember', 'need', 'able', 'play']",loading first game coming days remember need able play,0.4527777777777778,0.1166666666666666,9,5.11,Positive,0.231001,0.769001,1e-06,0
2021-11-04 22:32:00+00:00,1456388788712734720,"Each Aquatic Pet has a rarity level determined by the number of editions there are in myAquareum™
More info: https://t.co/I3pUw0AcEK
_____
#nft #nfts #metaverse #nftcommunity #nftcollection  #nftgame #nftinvestor #metaversegames #metaversenft #ethereumproject #rarible #nftworld https://t.co/5iP5IrJBoC",myaquareum,each aquatic pet hasrarity level determined by the number of editions there are in myaquareum more info ,"['aquatic', 'pet', 'hasrarity', 'level', 'determined', 'number', 'editions', 'myaquareum', 'info']",aquatic pet hasrarity level determined number editions myaquareum info,0.0,0.0,9,6.89,Neutral,0.3460009999999999,0.654001,1e-06,0
2021-11-04 22:31:53+00:00,1456388762364268551,"@RealBossShib @ZssBecker @DogCollarToken @CollarInformer @GojiGeigs @DOCTORSHIBARIUM @coinbase @gate_io @Shibtoken @WatcherGuru @cz_binance @ZssBecker
Do you still have Goblin Hands.... welcome the #CollarQuest NFT #Metaverse",ApeN_Crypto,do you still have goblin hands welcome the nft,"['still', 'goblin', 'hands', 'welcome']",still goblin hands welcome,0.9,0.8,4,5.75,Positive,0.500001,0.500001,1e-06,0
2021-11-04 22:30:29+00:00,1456388409409224721,"Metalands awesome NFT giveaway successes and go to the moon 
@SaheblalSantosh
@NeelamSantoshG1
@Nita45222084
 
#Metaverse #bunker #CIFI #PlayToEarn #BSC #NFTGiveaway https://t.co/cHv46Kx1Ck",sanigup35573431,metalands awesome nft giveaway successes and go to the moon,"['metalands', 'awesome', 'successes', 'moon']",metalands awesome successes moon,1.0,1.0,4,7.25,Positive,0.7940010000000001,0.206001,1e-06,0
2021-11-04 22:30:21+00:00,1456388372935675905,"💪 $RLC is very strong against $BTC right now 💪

The #cryptocurrency market will wake up to what @iEx_ec is doing with Microsoft eventually(and in general).

#100xgem #SHIB #shiba #ETH #Ethereum #Crypto #ALTSEASON #FLOKI #Metaverse #DeFi #NFTs https://t.co/8Yxss8nzVi",reallylongcorgi,rlc is very strong against btc right now the market will wake up to what is doing with microsoft eventually and in general,"['rlc', 'strong', 'right', 'market', 'wake', 'microsoft', 'eventually', 'general']",rlc strong right market wake microsoft eventually general,0.5896825396825397,0.2563492063492063,8,6.25,Positive,0.320001,0.6800010000000001,1e-06,0
2021-11-04 22:30:18+00:00,1456388362441478145,"The speculative avatar market is proof that metaverse identity is going to be a massive industry. Probably the biggest industry of our generation. Most of these will fail but there will be winners. Big winners. 

#nft #crypto #metaverse #meta  #vr #ar #cryptopunks https://t.co/S3oaZhRxR2",future_titor,the speculative avatar market is proof that metaverse identity is going to bemassive industry probably the biggest industry of our generation most of these will fail but there will be winners big winners,"['speculative', 'avatar', 'market', 'proof', 'identity', 'going', 'bemassive', 'industry', 'probably', 'biggest', 'industry', 'generation', 'fail', 'winners', 'big', 'winners']",speculative avatar market proof identity going bemassive industry probably biggest industry generation fail winners big winners,0.1999999999999999,-0.25,16,7.0,Negative,0.329001,0.519001,0.152001,0
2021-11-04 22:29:50+00:00,1456388242396233734,"This awesome NFT giveaway successes and go to the moon 
@SaheblalSantosh
@NeelamSantoshG1
@Nita45222084
 
#Metaverse #bunker #CIFI #PlayToEarn #BSC #NFTGiveaway https://t.co/cHv46Kx1Ck",sanigup35573431,this awesome nft giveaway successes and go to the moon,"['awesome', 'successes', 'moon']",awesome successes moon,1.0,1.0,3,6.67,Positive,0.885001,0.115001,1e-06,0
2021-11-04 22:27:22+00:00,1456387624315207685,"@Mooncup_algo Awesome project, this project is going to be great, like what the devs are going to make the project work out. good better. 

@Mezul122
 
@123ujie

@zetzulast
#mooncup #algorand #gaming #metaverse",Achfauz59462043,awesome project this project is going to be great like what the devs are going to make the project work out good better,"['awesome', 'going', 'great', 'like', 'devs', 'going', 'make', 'work', 'good', 'better']",awesome going great like devs going make work good better,0.7125,0.75,10,4.8,Positive,0.767001,0.233001,1e-06,0
2021-11-04 22:27:10+00:00,1456387572301709318,"something interesting on $TLM right there 
#AlienWorlds #Metaverse 
(#tlm is an play to earn game (NFT &amp; Metaverse)) https://t.co/Y9eFVTqMSM",MegaSharkB,something interesting on tlm right there is an play to earn game nft amp metaverse,"['something', 'interesting', 'tlm', 'right', 'play', 'earn', 'game']",something interesting tlm right play earn game,0.4785714285714285,0.1285714285714285,7,5.71,Positive,0.505001,0.4950009999999999,1e-06,0
2021-11-04 22:24:31+00:00,1456386904870563842,"@LastSurvivorM This is excellent project for the future with strong team, a transparent, planned and project roadmap. it will be successful. and I am here to really support your project

@AnnaNguyen9971 
@Soukvixay5 
@LnNguyn37786350 

#LSC #LastSurvivor #Metaverse #NFTs #Battleroyale",Tayzar24,this is excellent project for the future with strong teamtransparent planned and project roadmap it will be successful andam here to really support your project,"['excellent', 'future', 'strong', 'teamtransparent', 'planned', 'roadmap', 'successful', 'andam', 'really', 'support']",excellent future strong teamtransparent planned roadmap successful andam really support,0.6016666666666668,0.4766666666666667,10,7.8,Positive,0.697001,0.3030009999999999,1e-06,0
